Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
10,Chess,wedge,13,10,0.444748,Partial Breach (7 escaped, 3 captured)
10,Chess,wedge,14,10,0.603911,Partial Breach (8 escaped, 2 captured)
10,Chess,wedge,15,10,0.417144,Partial Breach (9 escaped, 1 captured)
10,Chess,wedge,16,10,0.548171,Partial Breach (6 escaped, 4 captured)
10,Chess,wedge,17,10,0.424694,Partial Breach (9 escaped, 1 captured)
10,Chess,wedge,18,10,0.504418,Partial Breach (9 escaped, 1 captured)
10,Chess,wedge,19,10,0.478592,Partial Breach (9 escaped, 1 captured)
10,Chess,wedge,20,10,0.369453,Partial Breach (7 escaped, 3 captured)
10,Chess,wedge,21,10,0.555126,Partial Breach (5 escaped, 5 captured)
10,Chess,wedge,22,10,0.334917,Partial Breach (8 escaped, 2 captured)
10,Chess,wedge,23,10,0.367826,Partial Breach (6 escaped, 4 captured)
10,Chess,wedge,24,10,0.400344,Partial Breach (9 escaped, 1 captured)
10,Chess,swarm,25,10,0.623106,Partial Breach (5 escaped, 5 captured)
10,Chess,swarm,26,10,0.555032,Partial Breach (9 escaped, 1 captured)
10,Chess,swarm,27,10,0.494707,Partial Breach (8 escaped, 2 captured)
10,Chess,swarm,28,10,0.508263,Partial Breach (8 escaped, 2 captured)
10,Chess,swarm,29,10,0.264465,Partial Breach (9 escaped, 1 captured)
10,Chess,swarm,30,10,0.401364,Partial Breach (8 escaped, 2 captured)
10,Chess,swarm,31,10,0.21573,Escapers Victory (All 10 breached)
10,Chess,swarm,32,10,0.583693,Partial Breach (5 escaped, 5 captured)
10,Chess,swarm,33,10,0.387437,Partial Breach (9 escaped, 1 captured)
10,Chess,swarm,34,10,0.138819,Escapers Victory (All 10 breached)
10,Chess,swarm,35,10,0.196766,Escapers Victory (All 10 breached)
10,Chess,swarm,36,10,0.588621,Escapers Victory (All 10 breached)
10,Chess,swarm,37,10,0.570942,Partial Breach (9 escaped, 1 captured)
10,Chess,swarm,38,10,0.551489,Partial Breach (8 escaped, 2 captured)
10,Chess,swarm,39,10,0.631353,Partial Breach (5 escaped, 5 captured)
10,Chess,swarm,40,10,0.634742,Partial Breach (8 escaped, 2 captured)
10,Chess,swarm,41,10,0.344756,Partial Breach (9 escaped, 1 captured)
10,Chess,swarm,42,10,0.460291,Partial Breach (7 escaped, 3 captured)
10,Chess,swarm,43,10,0.165489,Escapers Victory (All 10 breached)
10,Chess,swarm,44,10,0.615455,Partial Breach (7 escaped, 3 captured)
10,Chess,swarm,45,10,0.586526,Partial Breach (8 escaped, 2 captured)
10,Chess,swarm,46,10,0.553091,Partial Breach (8 escaped, 2 captured)
10,Chess,swarm,47,10,0.563969,Partial Breach (9 escaped, 1 captured)
10,Chess,swarm,48,10,0.513752,Partial Breach (7 escaped, 3 captured)
10,Chess,swarm,49,10,0.173013,Partial Breach (9 escaped, 1 captured)
10,Chess,stairs,50,10,0.409037,Partial Breach (7 escaped, 3 captured)
10,Chess,stairs,51,10,0.400384,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,52,10,0.426173,Partial Breach (6 escaped, 4 captured)
10,Chess,stairs,53,10,0.439035,Partial Breach (9 escaped, 1 captured)
10,Chess,stairs,54,10,0.431453,Partial Breach (7 escaped, 3 captured)
10,Chess,stairs,55,10,0.404155,Partial Breach (9 escaped, 1 captured)
10,Chess,stairs,56,10,0.409731,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,57,10,0.405896,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,58,10,0.425374,Partial Breach (7 escaped, 3 captured)
10,Chess,stairs,59,10,0.372586,Partial Breach (7 escaped, 3 captured)
10,Chess,stairs,60,10,0.378938,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,61,10,0.357181,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,62,10,0.421255,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,63,10,0.390122,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,64,10,0.401973,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,65,10,0.428321,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,66,10,0.405361,Partial Breach (7 escaped, 3 captured)
10,Chess,stairs,67,10,0.380318,Partial Breach (7 escaped, 3 captured)
10,Chess,stairs,68,10,0.398468,Partial Breach (7 escaped, 3 captured)
10,Chess,stairs,69,10,0.416027,Partial Breach (9 escaped, 1 captured)
10,Chess,stairs,70,10,0.350735,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,71,10,0.445842,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,72,10,0.330278,Partial Breach (7 escaped, 3 captured)
10,Chess,stairs,73,10,0.34348,Partial Breach (8 escaped, 2 captured)
10,Chess,stairs,74,10,0.358251,Partial Breach (8 escaped, 2 captured)
10,Chess,random,75,10,0.348171,Partial Breach (6 escaped, 4 captured)
10,Chess,random,76,10,0.329081,Partial Breach (9 escaped, 1 captured)
10,Chess,random,77,10,0.389705,Partial Breach (6 escaped, 4 captured)
10,Chess,random,78,10,0.334667,Partial Breach (7 escaped, 3 captured)
10,Chess,random,79,10,0.335789,Partial Breach (6 escaped, 4 captured)
10,Chess,random,80,10,0.334242,Partial Breach (8 escaped, 2 captured)
10,Chess,random,81,10,0.489615,Partial Breach (7 escaped, 3 captured)
10,Chess,random,82,10,0.435518,Partial Breach (5 escaped, 5 captured)
10,Chess,random,83,10,0.36668,Partial Breach (5 escaped, 5 captured)
10,Chess,random,84,10,0.519503,Partial Breach (6 escaped, 4 captured)
10,Chess,random,85,10,0.38066,Partial Breach (5 escaped, 5 captured)
10,Chess,random,86,10,0.298679,Partial Breach (8 escaped, 2 captured)
10,Chess,random,87,10,0.395636,Partial Breach (5 escaped, 5 captured)
10,Chess,random,88,10,0.394829,Partial Breach (4 escaped, 6 captured)
10,Chess,random,89,10,0.449716,Partial Breach (6 escaped, 4 captured)
10,Chess,random,90,10,0.379755,Partial Breach (6 escaped, 4 captured)
10,Chess,random,91,10,0.379062,Partial Breach (7 escaped, 3 captured)
10,Chess,random,92,10,0.466597,Partial Breach (9 escaped, 1 captured)
10,Chess,random,93,10,0.43129,Partial Breach (7 escaped, 3 captured)
10,Chess,random,94,10,0.425148,Escapers Victory (All 10 breached)
10,Chess,random,95,10,0.425553,Partial Breach (5 escaped, 5 captured)
10,Chess,random,96,10,0.466227,Partial Breach (6 escaped, 4 captured)
10,Chess,random,97,10,0.355216,Partial Breach (6 escaped, 4 captured)
10,Chess,random,98,10,0.28186,Partial Breach (7 escaped, 3 captured)
10,Chess,random,99,10,0.394359,Partial Breach (6 escaped, 4 captured)
10,Arc,wedge,0,10,0.574567,Partial Breach (7 escaped, 3 captured)
10,Arc,wedge,1,10,0.401627,Partial Breach (5 escaped, 5 captured)
10,Arc,wedge,2,10,0.563077,Partial Breach (6 escaped, 4 captured)
10,Arc,wedge,3,10,0.531093,Partial Breach (9 escaped, 1 captured)
10,Arc,wedge,4,10,0.48186,Partial Breach (7 escaped, 3 captured)
10,Arc,wedge,5,10,0.453449,Partial Breach (9 escaped, 1 captured)
10,Arc,wedge,6,10,0.56007,Partial Breach (8 escaped, 2 captured)
10,Arc,wedge,7,10,0.33853,Partial Breach (7 escaped, 3 captured)
10,Arc,wedge,8,10,0.387762,Partial Breach (7 escaped, 3 captured)
10,Arc,wedge,9,10,0.55305,Partial Breach (8 escaped, 2 captured)
10,Arc,wedge,10,10,0.452792,Partial Breach (9 escaped, 1 captured)
10,Arc,wedge,11,10,0.477768,Partial Breach (7 escaped, 3 captured)
10,Arc,wedge,12,10,0.320385,Partial Breach (6 escaped, 4 captured)
10,Arc,wedge,13,10,0.425148,Partial Breach (7 escaped, 3 captured)
10,Arc,wedge,14,10,0.61177,Partial Breach (9 escaped, 1 captured)
10,Arc,wedge,15,10,0.445666,Partial Breach (9 escaped, 1 captured)
10,Arc,wedge,16,10,0.497923,Partial Breach (6 escaped, 4 captured)
10,Arc,wedge,17,10,0.42277,Partial Breach (6 escaped, 4 captured)
10,Arc,wedge,18,10,0.47556,Partial Breach (8 escaped, 2 captured)
10,Arc,wedge,19,10,0.482992,Partial Breach (7 escaped, 3 captured)
10,Arc,wedge,20,10,0.416252,Partial Breach (8 escaped, 2 captured)
10,Arc,wedge,21,10,0.726329,Partial Breach (8 escaped, 2 captured)
10,Arc,wedge,22,10,0.318545,Partial Breach (8 escaped, 2 captured)
10,Arc,wedge,23,10,0.45212,Partial Breach (8 escaped, 2 captured)
10,Arc,wedge,24,10,0.431745,Partial Breach (8 escaped, 2 captured)
10,Arc,swarm,25,10,0.641173,Partial Breach (7 escaped, 3 captured)
10,Arc,swarm,26,10,0.568955,Partial Breach (8 escaped, 2 captured)
10,Arc,swarm,27,10,0.467743,Partial Breach (7 escaped, 3 captured)
10,Arc,swarm,28,10,0.518052,Partial Breach (9 escaped, 1 captured)
10,Arc,swarm,29,10,0.225207,Partial Breach (5 escaped, 5 captured)
10,Arc,swarm,30,10,0.385836,Escapers Victory (All 10 breached)
10,Arc,swarm,31,10,0.204093,Partial Breach (9 escaped, 1 captured)
10,Arc,swarm,32,10,0.714462,Partial Breach (7 escaped, 3 captured)
10,Arc,swarm,33,10,0.392233,Partial Breach (9 escaped, 1 captured)
10,Arc,swarm,34,10,0.139092,Partial Breach (9 escaped, 1 captured)
10,Arc,swarm,35,10,0.199055,Partial Breach (9 escaped, 1 captured)
10,Arc,swarm,36,10,0.582596,Partial Breach (7 escaped, 3 captured)
10,Arc,swarm,37,10,0.586917,Partial Breach (8 escaped, 2 captured)
10,Arc,swarm,38,10,0.489876,Partial Breach (7 escaped, 3 captured)
10,Arc,swarm,39,10,0.625013,Partial Breach (6 escaped, 4 captured)
10,Arc,swarm,40,10,0.657977,Partial Breach (8 escaped, 2 captured)
10,Arc,swarm,41,10,0.346213,Partial Breach (9 escaped, 1 captured)
10,Arc,swarm,42,10,0.513169,Partial Breach (8 escaped, 2 captured)
10,Arc,swarm,43,10,0.177704,Escapers Victory (All 10 breached)
10,Arc,swarm,44,10,0.67075,Escapers Victory (All 10 breached)
10,Arc,swarm,45,10,0.543039,Partial Breach (8 escaped, 2 captured)
10,Arc,swarm,46,10,0.528618,Partial Breach (7 escaped, 3 captured)
10,Arc,swarm,47,10,0.530713,Partial Breach (6 escaped, 4 captured)
10,Arc,swarm,48,10,0.484683,Partial Breach (8 escaped, 2 captured)
10,Arc,swarm,49,10,0.186146,Escapers Victory (All 10 breached)
10,Arc,stairs,50,10,0.417923,Partial Breach (8 escaped, 2 captured)
10,Arc,stairs,51,10,0.426341,Partial Breach (8 escaped, 2 captured)
10,Arc,stairs,52,10,0.427798,Partial Breach (8 escaped, 2 captured)
10,Arc,stairs,53,10,0.395282,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,54,10,0.375262,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,55,10,0.369373,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,56,10,0.375461,Partial Breach (8 escaped, 2 captured)
10,Arc,stairs,57,10,0.395835,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,58,10,0.389807,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,59,10,0.396898,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,60,10,0.394099,Partial Breach (9 escaped, 1 captured)
10,Arc,stairs,61,10,0.375736,Partial Breach (9 escaped, 1 captured)
10,Arc,stairs,62,10,0.404787,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,63,10,0.449031,Partial Breach (9 escaped, 1 captured)
10,Arc,stairs,64,10,0.366573,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,65,10,0.452894,Partial Breach (8 escaped, 2 captured)
10,Arc,stairs,66,10,0.376374,Partial Breach (8 escaped, 2 captured)
10,Arc,stairs,67,10,0.380011,Partial Breach (9 escaped, 1 captured)
10,Arc,stairs,68,10,0.467293,Partial Breach (9 escaped, 1 captured)
10,Arc,stairs,69,10,0.363641,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,70,10,0.329427,Partial Breach (7 escaped, 3 captured)
10,Arc,stairs,71,10,0.433387,Partial Breach (8 escaped, 2 captured)
10,Arc,stairs,72,10,0.390012,Partial Breach (8 escaped, 2 captured)
10,Arc,stairs,73,10,0.391213,Partial Breach (9 escaped, 1 captured)
10,Arc,stairs,74,10,0.346943,Partial Breach (7 escaped, 3 captured)
10,Arc,random,75,10,0.325049,Partial Breach (6 escaped, 4 captured)
10,Arc,random,76,10,0.292741,Partial Breach (8 escaped, 2 captured)
10,Arc,random,77,10,0.439303,Escapers Victory (All 10 breached)
10,Arc,random,78,10,0.351355,Partial Breach (9 escaped, 1 captured)
10,Arc,random,79,10,0.342825,Partial Breach (8 escaped, 2 captured)
10,Arc,random,80,10,0.300316,Partial Breach (8 escaped, 2 captured)
10,Arc,random,81,10,0.50229,Partial Breach (6 escaped, 4 captured)
10,Arc,random,82,10,0.472677,Partial Breach (9 escaped, 1 captured)
10,Arc,random,83,10,0.445095,Partial Breach (5 escaped, 5 captured)
10,Arc,random,84,10,0.526557,Partial Breach (7 escaped, 3 captured)
10,Arc,random,85,10,0.403101,Partial Breach (8 escaped, 2 captured)
10,Arc,random,86,10,0.23701,Partial Breach (7 escaped, 3 captured)
10,Arc,random,87,10,0.431569,Partial Breach (7 escaped, 3 captured)
10,Arc,random,88,10,0.390259,Partial Breach (8 escaped, 2 captured)
10,Arc,random,89,10,0.424936,Partial Breach (6 escaped, 4 captured)
10,Arc,random,90,10,0.41475,Partial Breach (6 escaped, 4 captured)
10,Arc,random,91,10,0.355537,Partial Breach (7 escaped, 3 captured)
10,Arc,random,92,10,0.351578,Partial Breach (5 escaped, 5 captured)
10,Arc,random,93,10,0.380518,Partial Breach (6 escaped, 4 captured)
10,Arc,random,94,10,0.404949,Partial Breach (7 escaped, 3 captured)
10,Arc,random,95,10,0.402672,Partial Breach (6 escaped, 4 captured)
10,Arc,random,96,10,0.442116,Partial Breach (7 escaped, 3 captured)
10,Arc,random,97,10,0.336283,Partial Breach (5 escaped, 5 captured)
10,Arc,random,98,10,0.231387,Partial Breach (7 escaped, 3 captured)
10,Arc,random,99,10,0.335124,Partial Breach (4 escaped, 6 captured)
